,danceability,energy,speechiness,acousticness,valence,tempo,tempo_scale,reggaeton
852,0.887,0.584,0.106,0.0322,0.67,102.893,0.3840557627203165,0
854,0.675,0.796,0.0426,0.0839,0.341,140.601,0.592988657960206,0
855,0.596,0.837,0.0347,0.00896,0.63,116.642,0.4602363709905307,0
857,0.625,0.795,0.0699,0.0516,0.65,149.141,0.6403071825530948,0
858,0.818,0.826,0.0358,0.249,0.961,158.817,0.6939200682627896,0
859,0.675,0.67,0.0514,0.00565,0.726,90.23,0.31389247502479517,0
861,0.579,0.955,0.0387,0.00642,0.885,116.258,0.45810869962710343,0
862,0.775,0.507,0.165,0.0015,0.752,92.225,0.32494639265510106,0
864,0.659,0.741,0.034,0.00151,0.459,130.27,0.5357465411488318,0
865,0.712,0.589,0.0391,0.00104,0.889,113.236,0.4413643692617978,0
867,0.52,0.974,0.13,0.0893,0.938,178.513,0.8030518786119161,0
868,0.764,0.815,0.132,0.106,0.884,101.834,0.3781880440383646,0
869,0.527,0.937,0.131,0.014,0.866,145.165,0.6182769186442744,0
871,0.556,0.676,0.0963,0.164,0.423,147.573,0.6316191911524333,0
872,0.663,0.636,0.187,0.0297,0.632,138.686,0.5823780051972806,0
873,0.36,0.924,0.0686,0.0385,0.839,190.035,0.8668931011364203,0
874,0.568,0.952,0.0806,0.186,0.861,152.878,0.6610131926706153,0
876,0.692,0.592,0.103,0.00122,0.863,145.504,0.6201552535198,0
877,0.77,0.691,0.109,0.072,0.6,127.598,0.5209414945783166,0
878,0.52,0.904,0.111,0.164,0.428,99.888,0.36740562613932926,0
879,0.67,0.827,0.0316,0.00414,0.338,140.617,0.593077310933682,0
880,0.674,0.64,0.0554,0.372,0.735,96.672,0.34958637847062535,0
881,0.53,0.831,0.0433,0.252,0.385,106.676,0.40501665013658095,0
882,0.518,0.899,0.0399,0.0381,0.85,114.979,0.4510220025598546,0
883,0.548,0.495,0.0325,0.539,0.502,121.288,0.4859789781636644,0
884,0.568,0.698,0.0469,0.402,0.736,118.655,0.47139002321599743,0
885,0.198,0.881,0.0527,0.00466,0.62,176.895,0.7940868466691416,0
886,0.531,0.966,0.113,0.00616,0.38,150.941,0.6502806420691604,0
888,0.546,0.549,0.0284,0.436,0.615,115.292,0.4527562763534816,0
889,0.676,0.684,0.0464,0.119,0.888,115.449,0.45362618365571616,0
890,0.401,0.672,0.0468,0.0205,0.549,125.142,0.5073332631497293,0
891,0.658,0.622,0.0269,0.141,0.754,119.174,0.47426570404312973,0
892,0.362,0.687,0.0408,0.0355,0.298,151.876,0.6554613002066723,0
893,0.569,0.386,0.0312,0.267,0.599,111.887,0.4338898154355908,0
894,0.737,0.527,0.0756,0.424,0.756,89.332,0.3089168268884468,0
895,0.303,0.909,0.0735,0.0407,0.642,124.764,0.5052388366513555,0
896,0.525,0.724,0.0247,0.138,0.389,100.954,0.37331213049717693,0
897,0.773,0.956,0.114,0.0939,0.656,120.095,0.47936879082884987,0
898,0.591,0.552,0.0306,0.00985,0.451,134.082,0.5568681120795217,0
899,0.684,0.763,0.046,0.0438,0.678,99.918,0.36757185046459706,0
900,0.55,0.848,0.045,0.0568,0.547,107.069,0.4071941887975886,0
902,0.257,0.878,0.072,0.000338,0.586,159.857,0.6996825115387386,0
903,0.634,0.629,0.0282,0.00127,0.454,109.119,0.4185528510242189,0
904,0.669,0.518,0.0292,0.0248,0.614,113.335,0.44191290953518136,0
905,0.604,0.864,0.0288,0.013,0.561,125.166,0.5074662426099436,0
907,0.222,0.175,0.0347,0.869,0.0919,181.428,0.8192033422171001,0
908,0.582,0.447,0.026,0.00587,0.333,102.013,0.37917984917912895,0
909,0.587,0.891,0.0454,0.00288,0.53,105.978,0.4011491641686844,0
910,0.629,0.848,0.041,0.0162,0.776,100.005,0.3680539010078735,0
912,0.278,0.676,0.0371,0.000423,0.494,104.545,0.39320918223172785,0
913,0.624,0.91,0.0297,0.0285,0.767,104.042,0.3904221543780717,0
914,0.543,0.819,0.0661,0.0703,0.705,102.687,0.3829143556868112,0
915,0.534,0.605,0.113,0.00865,0.56,123.003,0.49548146875813803,0
916,0.639,0.744,0.0368,0.0319,0.825,128.047,0.5234293186464907,0
918,0.549,0.755,0.0403,0.000741,0.818,139.034,0.5843062073703865,0
919,0.607,0.835,0.0415,0.0588,0.719,144.087,0.6123039245563195,0
921,0.51,0.818,0.157,0.0439,0.574,154.561,0.6703383773181367,0
922,0.523,0.442,0.0347,0.0189,0.277,81.083,0.2632106782506552,0
923,0.578,0.892,0.0441,0.000139,0.892,150.253,0.6464685642096863,0
924,0.551,0.821,0.0539,0.0102,0.842,174.923,0.7831603676882075,0
925,0.356,0.872,0.068,0.00417,0.607,166.3,0.7353819557954112,0
926,0.459,0.931,0.0612,0.00126,0.419,135.826,0.5665312861884207,0
928,0.527,0.766,0.0375,7.4e-05,0.304,117.994,0.46772754724926446,0
929,0.327,0.904,0.0613,0.0109,0.439,113.138,0.44082136979925646,0
930,0.316,0.769,0.0422,0.0142,0.127,122.507,0.49273322658037777,0
931,0.397,0.839,0.102,0.00125,0.764,116.947,0.4619263182974197,0
932,0.355,0.918,0.0746,0.00119,0.24,148.114,0.6346167698180952,0
933,0.415,0.901,0.0428,0.00987,0.424,128.216,0.5243657156788325,0
934,0.511,0.696,0.0421,0.0272,0.788,164.614,0.726040148715363,0
935,0.635,0.914,0.111,0.0597,0.922,156.014,0.6783891754719387,0
936,0.677,0.743,0.0611,0.0135,0.469,127.971,0.5230082170224791,0
937,0.371,0.941,0.0602,5.21e-05,0.386,120.499,0.4816072784091223,0
938,0.45,0.887,0.029,3.84e-06,0.608,140.05,0.5899356711861214,0
940,0.659,0.591,0.0313,0.441,0.707,121.14,0.48515893815901023,0
941,0.326,0.893,0.0607,0.00709,0.741,166.752,0.737886402296112,0
942,0.494,0.637,0.0336,0.0789,0.175,140.032,0.5898359365909608,0
943,0.464,0.7,0.031,0.0202,0.58,78.002,0.24613944004565624,0
944,0.526,0.776,0.0852,0.000431,0.524,131.194,0.5408662503670787,0
945,0.369,0.905,0.0561,9.97e-05,0.535,157.998,0.6893821441829797,0
946,0.395,0.764,0.0419,0.000316,0.325,141.423,0.5975432044725425,0
947,0.224,0.94,0.063,0.00367,0.214,155.285,0.674349924367932,0
948,0.633,0.831,0.0461,0.0401,0.243,127.397,0.5198277915990226,0
949,0.383,0.868,0.0847,0.00114,0.546,147.267,0.629923703034702,0
950,0.175,0.875,0.0527,0.000551,0.394,149.366,0.6415538649926031,0
951,0.55,0.532,0.032,0.174,0.41,85.032,0.2850913402667346,0
954,0.352,0.866,0.0392,3.03e-05,0.544,165.209,0.7293369311665069,0
955,0.381,0.838,0.0709,0.0046,0.581,118.214,0.4689465256345614,0
956,0.378,0.953,0.138,0.000719,0.512,167.808,0.7437374985455372,0
957,0.565,0.877,0.0614,0.00813,0.389,118.484,0.4704425445619712,0
958,0.535,0.636,0.171,0.0131,0.549,113.683,0.44384111170828744,0
960,0.477,0.731,0.0313,0.00556,0.63,110.815,0.4279500662126895,0
961,0.793,0.688,0.0328,0.079,0.221,120.058,0.4791637808276864,0
962,0.653,0.598,0.037,0.0329,0.711,94.099,0.33532987217349386,0
963,0.715,0.749,0.114,0.196,0.174,177.328,0.7964860177638395,0
964,0.385,0.759,0.0436,0.00111,0.142,134.026,0.5565578266723553,0
965,0.688,0.71,0.0245,0.15,0.66,110.005,0.42346200943046,0
968,0.612,0.693,0.125,0.423,0.35,77.076,0.24100864920572473,0
970,0.482,0.751,0.0341,0.39,0.332,83.001,0.27383795344610734,0
972,0.642,0.657,0.0248,0.0508,0.81,102.927,0.3842441502889533,0
975,0.822,0.661,0.0342,0.109,0.886,102.949,0.384366048127483,0
976,0.567,0.597,0.0301,0.00299,0.773,156.406,0.680561173322104,0
977,0.537,0.502,0.025,0.44,0.288,80.511,0.2600413344488832,0
979,0.559,0.711,0.0269,0.333,0.769,155.934,0.6779459106045579,0
982,0.522,0.869,0.0422,0.000355,0.584,124.966,0.5063580804414918,0
983,0.504,0.455,0.0261,0.03,0.3,147.858,0.633198322242477,0
984,0.444,0.471,0.0322,0.00161,0.205,76.335,0.23690290837161104,0
985,0.735,0.543,0.0317,0.134,0.549,115.988,0.45661268069969363,0
986,0.552,0.886,0.0362,0.116,0.829,128.097,0.5237063591886038,0
987,0.732,0.94,0.0537,0.0432,0.925,123.634,0.4989777203996033,0
988,0.602,0.916,0.0399,0.0123,0.549,101.212,0.3747416596944797,0
989,0.575,0.796,0.0286,0.0014,0.456,119.942,0.4785210467699843,0
990,0.511,0.943,0.0623,0.00305,0.413,135.987,0.5674233567340244,0
991,0.724,0.856,0.0283,0.0653,0.891,129.794,0.5331091151879167,0
992,0.71,0.787,0.0279,0.0891,0.874,118.002,0.4677718737360025,0
993,0.839,0.859,0.0394,0.286,0.967,123.559,0.4985621595864339,0
994,0.593,0.926,0.0322,0.242,0.961,104.854,0.39492129278198573,0
995,0.589,0.901,0.0311,0.02,0.795,125.976,0.5119542993921731,0
998,0.764,0.82,0.0441,0.158,0.688,104.527,0.3931094476365672,0
999,0.63,0.5,0.0337,0.29,0.526,139.783,0.5884562746912383,0
1000,0.695,0.947,0.112,0.116,0.4,122.365,0.491946431440777,0
1002,0.646,0.698,0.0833,0.117,0.803,77.67,0.24429989084602644,0
1004,0.636,0.523,0.0284,0.132,0.738,121.575,0.48756919087539274,0
1005,0.58,0.929,0.0388,0.0629,0.884,94.995,0.3402944386881577,0
1006,0.668,0.757,0.0405,0.0128,0.912,122.293,0.49154749306013445,0
1007,0.635,0.888,0.0481,0.0338,0.881,143.751,0.6104422121133207,0
1008,0.523,0.933,0.0366,0.000502,0.726,106.005,0.40129876606142545,0
1009,0.622,0.697,0.0288,0.194,0.843,138.013,0.5786490395004406,0
1010,0.553,0.344,0.0292,0.297,0.293,87.432,0.2983892862881554,0
1011,0.698,0.403,0.0868,0.308,0.522,99.837,0.36712304478637403,0
1012,0.667,0.695,0.0275,0.0151,0.532,121.617,0.4878019049307676,0
1015,0.634,0.305,0.0394,0.873,0.238,113.969,0.4454257836091733,0
1016,0.603,0.332,0.0412,0.792,0.492,173.9,0.7774921181965769,0
1017,0.587,0.36,0.0366,0.586,0.408,137.921,0.5781392849029526,0
1018,0.411,0.545,0.0357,0.771,0.724,95.878,0.345186974661872,0
1020,0.531,0.116,0.0548,0.934,0.176,117.469,0.46481862155707865,0
1021,0.585,0.397,0.0528,0.782,0.226,86.837,0.2950925038370115,0
1022,0.596,0.415,0.0278,0.401,0.15,77.955,0.24587902193607009,0
1023,0.427,0.304,0.0307,0.783,0.28,78.191,0.24718665329484318,0
1024,0.667,0.429,0.062,0.886,0.376,77.11,0.24119703677436155,0
1026,0.658,0.336,0.0624,0.751,0.49,91.676,0.3219044875027012,0
1027,0.689,0.239,0.0272,0.898,0.282,106.258,0.40270059120451684,0
1029,0.766,0.552,0.0862,0.408,0.519,101.895,0.37852603349974234,0
1030,0.568,0.339,0.0347,0.868,0.491,102.8,0.38354046731198643,0
1033,0.628,0.248,0.032,0.814,0.646,125.298,0.5081976296411217,0
1034,0.359,0.208,0.036,0.943,0.105,83.155,0.27469123831581516,0
1035,0.487,0.25,0.0289,0.807,0.496,102.614,0.3825098764953263,0
1037,0.57,0.468,0.047,0.758,0.335,137.855,0.5777735913873636,0
1038,0.528,0.291,0.0401,0.914,0.355,76.805,0.23950708946747268,0
1039,0.585,0.103,0.0309,0.801,0.179,133.057,0.5511887809662065,0
1040,0.547,0.325,0.0307,0.945,0.218,129.524,0.5316130962605068,0
1043,0.648,0.342,0.0296,0.934,0.486,105.987,0.4011990314662648,0
1044,0.52,0.172,0.0343,0.972,0.0746,67.007,0.18521822483502237,0
1045,0.517,0.25,0.0355,0.919,0.249,102.631,0.3826040702796447,0
1046,0.384,0.422,0.062,0.493,0.333,85.289,0.2865153286531951,0
1047,0.614,0.28,0.0352,0.598,0.568,98.227,0.3582023393303376,0
1048,0.449,0.508,0.116,0.706,0.569,207.621,0.964333800608381,0
1049,0.657,0.192,0.0365,0.894,0.305,130.087,0.5347325727646983,0
1050,0.535,0.243,0.0357,0.983,0.29,107.579,0.41002000232714053,0
1052,0.456,0.379,0.0364,0.902,0.338,125.685,0.5103419234370757,0
1055,0.54,0.0657,0.0322,0.905,0.197,147.598,0.6317577114234898,0
1057,0.305,0.275,0.0358,0.791,0.137,175.102,0.7841521728289718,0
1058,0.325,0.201,0.0282,0.758,0.172,81.869,0.2675657555726705,0
1059,0.666,0.355,0.0373,0.847,0.661,89.964,0.3124186193407543,0
1062,0.637,0.263,0.0399,0.873,0.487,97.423,0.3537475274131616,0
1063,0.656,0.349,0.0289,0.784,0.289,118.026,0.46790485319621666,0
1064,0.623,0.494,0.0313,0.496,0.563,98.556,0.3600252660974407,0
1065,0.543,0.633,0.488,0.912,0.188,94.892,0.339723735171405,0
1066,0.698,0.292,0.0974,0.0386,0.739,81.298,0.2644019525817408,0
1067,0.563,0.148,0.521,0.336,0.594,83.935,0.27901307077277687,0
1068,0.744,0.245,0.0642,0.166,0.876,153.982,0.6671302478404689,0
1069,0.769,0.277,0.095,0.897,0.641,80.951,0.262479291219477,0
1070,0.703,0.273,0.0751,0.892,0.658,80.026,0.2573540411903878,0
1071,0.763,0.306,0.182,0.908,0.583,85.981,0.29034956975603804,0
1072,0.73,0.214,0.0596,0.0797,0.627,84.957,0.2846757794535652,0
1073,0.645,0.713,0.0437,0.0135,0.507,93.067,0.3296117553842829,0
1075,0.6,0.587,0.0302,0.604,0.694,168.241,0.7461366696402353,0
1079,0.734,0.354,0.0352,0.135,0.376,90.053,0.3129117515057153,0
1080,0.663,0.096,0.0961,0.614,0.817,81.981,0.26818632638700346,0
1082,0.706,0.319,0.0659,0.0941,0.545,170.332,0.7577225051113979,0
1083,0.841,0.436,0.094,0.0412,0.675,84.964,0.28471456512946103,0
1084,0.852,0.46,0.197,0.0674,0.731,86.996,0.2959734927609306,0
1085,0.866,0.436,0.0312,0.752,0.829,85.954,0.29019996786329705,0
1087,0.813,0.276,0.0379,0.887,0.471,132.202,0.5464513876960755,0
1088,0.713,0.101,0.0716,0.981,0.725,65.357,0.17607588694529558,0
1090,0.724,0.18,0.0568,0.286,0.832,80.881,0.26209143446051897,0
1093,0.7,0.452,0.0529,0.578,0.563,81.9,0.26773752070878054,0
1094,0.784,0.445,0.0895,0.526,0.652,88.011,0.30159741576582316,0
1095,0.614,0.277,0.042,0.967,0.236,84.938,0.28457050404756234,0
1096,0.857,0.146,0.33,0.838,0.776,82.9,0.2732783315510392,0
1098,0.741,0.528,0.0463,0.134,0.461,90.987,0.3180868688323849,0
1099,0.825,0.472,0.069,0.0137,0.831,92.013,0.32377174075654236,0
1100,0.737,0.417,0.105,0.895,0.713,93.335,0.3310966926900082,0
1103,0.502,0.362,0.411,0.375,0.804,33.579,0.0,0
1104,0.674,0.522,0.57,0.904,0.927,170.34,0.7577668315981361,0
1105,0.683,0.236,0.183,0.976,0.636,110.935,0.4286149635137606,0
1106,0.875,0.244,0.166,0.967,0.48,82.01,0.268347009901429,0
1107,0.585,0.406,0.0582,0.946,0.855,71.005,0.20737038658237245,0
1108,0.539,0.542,0.0479,0.645,0.493,79.75,0.2558247773979244,0
1109,0.863,0.447,0.0496,0.44,0.786,140.0,0.5896586306440085,0
1110,0.568,0.404,0.175,0.258,0.646,77.998,0.2461172768022873,0
1111,0.585,0.483,0.0311,0.437,0.924,173.917,0.7775863119808953,0
1112,0.78,0.54,0.0471,0.0573,0.843,172.021,0.7670809346239728,0
1113,0.474,0.308,0.342,0.446,0.701,154.47,0.6698341635314912,0
1116,0.741,0.219,0.0813,0.853,0.519,156.116,0.678954338177849,0
1117,0.573,0.507,0.305,0.379,0.318,135.834,0.5665756126751589,0
1118,0.809,0.433,0.068,0.0212,0.393,86.993,0.29595687032840384,0
1119,0.898,0.287,0.394,0.444,0.311,91.063,0.31850797045639656,0
1120,0.638,0.0489,0.173,0.486,0.419,81.804,0.2672056028679237,0
1121,0.617,0.164,0.188,0.899,0.733,149.877,0.6443852193329972,0
1122,0.562,0.136,0.403,0.879,0.177,156.362,0.6803173776450445,0
1123,0.622,0.271,0.0564,0.645,0.571,76.664,0.2387258351387142,0
1124,0.499,0.285,0.415,0.921,0.715,78.423,0.24847212141024716,0
1125,0.685,0.364,0.0724,0.985,0.801,89.108,0.30767568525978095,0
1127,0.527,0.102,0.127,0.012,0.11,157.693,0.687692196876091,0
1129,0.84,0.425,0.0871,0.262,0.539,92.97,0.3290742967325838,0
1132,0.781,0.241,0.0523,0.252,0.434,143.907,0.611306578604713,0
1133,0.557,0.421,0.0392,0.174,0.227,177.996,0.8001872794064684,0
1134,0.739,0.143,0.319,0.662,0.635,83.985,0.2792901113148898,0
1135,0.803,0.747,0.0573,0.487,0.296,79.61,0.2550490638800082,0
1136,0.75,0.55,0.069,0.51,0.461,179.966,0.8111026767657179,0
1138,0.81,0.372,0.0451,0.859,0.707,83.24,0.2751622072374071,0
1140,0.463,0.305,0.0306,0.892,0.505,177.836,0.7993007496717071,0
1141,0.61,0.441,0.0371,0.411,0.753,180.401,0.8135129294821005,0
1142,0.578,0.764,0.103,0.0412,0.679,86.024,0.29058782462225524,0
1144,0.659,0.45,0.309,0.161,0.383,178.333,0.8020545326603095,0
1146,0.681,0.226,0.0446,0.678,0.604,94.005,0.33480903595432154,0
1147,0.602,0.656,0.0483,0.805,0.344,84.978,0.2847921364812526,0
1148,0.537,0.478,0.111,0.0665,0.957,86.603,0.29379595409992293,0
1149,0.733,0.348,0.116,0.119,0.537,140.079,0.5900963547005469,0
1151,0.727,0.539,0.0623,0.65,0.465,91.994,0.32366646535053945,0
1152,0.787,0.29,0.205,0.91,0.758,79.99,0.2571545720000665,0
1154,0.692,0.319,0.0517,0.00891,0.355,92.16,0.3245862399503543,0
1155,0.466,0.377,0.0428,0.616,0.606,70.545,0.2048216135949335,0
1156,0.785,0.474,0.0755,0.619,0.563,80.004,0.2572321433518581,0
1157,0.61,0.5,0.0536,0.691,0.478,75.102,0.2300710886031062,0
1158,0.79,0.534,0.0451,0.459,0.884,84.985,0.28483092215714845,0
1161,0.578,0.473,0.127,0.679,0.168,82.96,0.27361078020157464,0
1162,0.849,0.17,0.12,0.701,0.545,164.037,0.7228431008593798,0
1163,0.759,0.419,0.0443,0.774,0.251,80.01,0.2572653882169117,0
1164,0.656,0.325,0.141,0.954,0.751,72.602,0.21621906149745956,0
1166,0.325,0.18,0.0311,0.91,0.0997,72.416,0.21518847068079938,0
1167,0.315,0.296,0.0317,0.771,0.436,172.638,0.7704996149136465,0
1168,0.41,0.0485,0.038,0.947,0.247,137.97,0.5784107846342234,0
1171,0.779,0.365,0.0361,0.885,0.445,105.891,0.40066711362540797,0
1173,0.349,0.33,0.0357,0.891,0.16,76.71,0.23898071243745805,0
1174,0.544,0.479,0.0279,0.747,0.434,118.117,0.46840906698286233,0
1175,0.325,0.201,0.0282,0.758,0.172,81.869,0.2675657555726705,0
1176,0.682,0.153,0.0406,0.887,0.389,114.051,0.44588013009823857,0
1177,0.532,0.203,0.0668,0.829,0.543,89.646,0.31065664149291605,0
1178,0.55,0.223,0.0324,0.963,0.275,99.844,0.3671618304622698,0
1180,0.454,0.207,0.0382,0.891,0.337,82.081,0.26874040747122935,0
1181,0.712,0.102,0.0522,0.899,0.38,104.371,0.39224508114517476,0
1182,0.416,0.418,0.0361,0.0633,0.285,111.601,0.43230514353470484,0
1183,0.624,0.61,0.0365,0.073,0.65,75.265,0.23097424077039436,0
1184,0.731,0.298,0.0313,0.353,0.317,116.071,0.45707256799960105,0
1185,0.729,0.267,0.0311,0.794,0.75,119.985,0.4787593016362014,0
1187,0.354,0.264,0.0352,0.799,0.268,205.656,0.9534461073033429,0
1188,0.67,0.306,0.0366,0.8,0.61,139.949,0.5893760492910534,0
1189,0.547,0.197,0.0303,0.941,0.402,133.85,0.5555826439641177,0
1190,0.402,0.211,0.0345,0.958,0.366,140.726,0.5936812593154882,0
1191,0.608,0.517,0.0275,0.186,0.613,143.94,0.6114894253625075,0
1194,0.69,0.476,0.0246,0.0733,0.439,83.23,0.27510679912898456,0
1195,0.681,0.233,0.0297,0.918,0.3,85.254,0.28632140027371605,0
1196,0.276,0.347,0.031,0.312,0.519,176.637,0.7926573174718389,0
1197,0.34,0.37,0.0395,0.919,0.0434,96.676,0.34960854171399447,0
1198,0.366,0.323,0.026,0.877,0.266,97.705,0.35531003607067857,0
1199,0.574,0.4,0.0273,0.569,0.512,146.018,0.6230032302927211,0
1200,0.421,0.22,0.0324,0.926,0.234,112.436,0.4369317205879909,0
1202,0.6,0.58,0.027,0.0919,0.596,140.899,0.5946398195911989,0
1203,0.578,0.481,0.0317,0.431,0.548,129.881,0.5335911657311931,0
1204,0.188,0.126,0.0437,0.938,0.116,180.078,0.8117232475800509,0
1205,0.354,0.183,0.036,0.913,0.347,171.899,0.7664049557012174,0
1206,0.205,0.32,0.0285,0.913,0.294,167.469,0.7418591636700115,0
1207,0.676,0.374,0.0369,0.858,0.47,108.051,0.4126352650446866,0
1208,0.398,0.153,0.0427,0.945,0.506,146.976,0.6283113270796048,0
1209,0.334,0.338,0.0278,0.783,0.627,78.628,0.2496079876329102,0
1210,0.321,0.22,0.0352,0.828,0.301,157.04,0.6840740473960959,0
1213,0.345,0.418,0.0316,0.299,0.267,109.044,0.4181372902110495,0
1214,0.339,0.426,0.0543,0.317,0.285,72.445,0.21534915419522488,0
1215,0.57,0.438,0.0262,0.149,0.531,106.444,0.40373118202117697,0
1216,0.413,0.339,0.0349,0.843,0.199,116.538,0.4596601266629359,0
1217,0.765,0.38,0.0348,0.764,0.201,122.023,0.49005147413272454,0
1218,0.482,0.178,0.0292,0.843,0.298,110.128,0.42414352916405784,0
1220,0.48,0.709,0.0266,0.0021,0.929,98.394,0.35912765474099484,0
1221,0.463,0.94,0.0425,0.00135,0.704,138.53,0.5815136387058882,0
1222,0.507,0.113,0.0429,0.797,0.207,118.469,0.4703594323993373,0
1223,0.552,0.15,0.0347,0.974,0.316,87.485,0.2986829492627951,0
1225,0.464,0.305,0.0316,0.936,0.282,108.231,0.4136326109962931,0
1226,0.551,0.114,0.0451,0.977,0.124,70.141,0.202583126014661,0
1227,0.452,0.109,0.0471,0.977,0.139,126.29,0.5136941139966423,0
1230,0.404,0.0602,0.0422,0.861,0.168,106.82,0.40581452689786623,0
1232,0.698,0.278,0.0508,0.572,0.77,81.079,0.26318851500728613,0
1233,0.577,0.347,0.0443,0.958,0.162,71.389,0.20949805794579973,0
1234,0.517,0.335,0.0405,0.569,0.203,113.906,0.44507671252611114,0
1235,0.455,0.449,0.0438,0.995,0.146,126.389,0.5142426542700258,0
1236,0.487,0.145,0.0522,0.876,0.142,110.134,0.42417677402911147,0
1237,0.508,0.15,0.0418,0.99,0.252,173.36,0.7745000803417573,0
1238,0.422,0.261,0.0337,0.938,0.177,115.136,0.45189190986208916,0
1239,0.552,0.171,0.0544,0.955,0.152,102.4,0.381324142975083,0
1241,0.392,0.066,0.0636,0.993,0.173,177.684,0.7984585464236836,0
1242,0.391,0.513,0.0328,0.805,0.474,92.732,0.3277555837521263,0
1243,0.608,0.61,0.0687,0.284,0.431,127.6,0.5209525762000011,0
1244,0.6,0.177,0.0561,0.989,0.56,120.03,0.4790086381241031,0
1246,0.351,0.209,0.0361,0.819,0.448,159.504,0.6977266053114213,0
1247,0.42,0.0802,0.04,0.905,0.0541,122.041,0.4901512087278852,0
1248,0.372,0.187,0.0323,0.942,0.217,70.334,0.2036525025072169,0
1249,0.32,0.0675,0.0395,0.994,0.0784,63.286,0.16460086769097787,0
1250,0.461,0.372,0.0327,0.828,0.302,119.886,0.4782107613628178,0
1251,0.526,0.199,0.0354,0.896,0.517,118.076,0.46818189373832964,0
1252,0.358,0.452,0.0347,0.991,0.525,166.973,0.7391109214922512,0
1253,0.409,0.132,0.0397,0.942,0.076,137.553,0.5761002665130015,0
1254,0.478,0.0294,0.0453,0.993,0.148,124.307,0.5027066860964433,0
1255,0.392,0.119,0.039,0.959,0.179,103.886,0.3895577878866793,0
1256,0.456,0.222,0.0354,0.938,0.15,112.725,0.4385330149214035,0
1257,0.565,0.286,0.0376,0.889,0.463,88.158,0.3024119149596352,0
1259,0.424,0.345,0.0464,0.699,0.661,143.936,0.6114672621191386,0
1260,0.538,0.52,0.0408,0.715,0.764,83.816,0.2783537142825481,0
1261,0.433,0.367,0.0394,0.767,0.616,147.006,0.6284775514048726,0
1262,0.397,0.534,0.031,0.48,0.468,102.372,0.3811690002714997,0
1263,0.445,0.507,0.028,0.827,0.352,124.169,0.5019420542002117,0
1265,0.375,0.332,0.0335,0.828,0.222,144.798,0.6162434410651655,0
1266,0.609,0.88,0.0534,0.545,0.942,99.163,0.36338853827869166,0
1268,0.647,0.604,0.0353,0.54,0.837,92.033,0.3238825569733875,0
1269,0.616,0.653,0.0413,0.469,0.904,103.253,0.3860504546235296,0
1270,0.708,0.629,0.0351,0.742,0.915,95.451,0.3428210484322275,0
1271,0.6,0.778,0.0372,0.618,0.929,103.807,0.38912006383014086,0
1273,0.812,0.679,0.0559,0.68,0.852,90.474,0.31524443287030623,0
1274,0.583,0.6,0.048,0.69,0.865,97.548,0.354440128768444,0
1275,0.458,0.696,0.0336,0.764,0.965,103.858,0.3894026451830961,0
1276,0.57,0.654,0.0595,0.598,0.895,99.604,0.3658320358601278,0
1277,0.509,0.695,0.0363,0.381,0.912,101.645,0.3771408307891777,0
1278,0.746,0.501,0.0414,0.735,0.918,91.289,0.319760193706747,0
1279,0.592,0.717,0.0693,0.574,0.744,97.23,0.3526781509206057,0
1280,0.595,0.796,0.0429,0.579,0.884,108.476,0.4149901096526466,0
1281,0.581,0.591,0.0384,0.645,0.961,91.513,0.321001335335413,0
1283,0.726,0.692,0.0858,0.308,0.884,194.877,0.8937217072346368,0
1284,0.768,0.646,0.0491,0.359,0.839,90.932,0.31778212423606067,0
1286,0.639,0.786,0.0414,0.423,0.908,98.658,0.3605904288033511,0
1287,0.721,0.737,0.0457,0.565,0.908,91.771,0.32243086453271574,0
1288,0.569,0.631,0.0627,0.789,0.886,101.953,0.37884740052859334,0
1289,0.698,0.89,0.0461,0.589,0.963,98.521,0.3598313377179616,0
1291,0.606,0.528,0.0473,0.311,0.942,177.662,0.798336648585154,0
1292,0.753,0.719,0.0359,0.632,0.884,92.056,0.32400999562275945,0
1293,0.484,0.687,0.0363,0.213,0.781,105.563,0.39884972766914706,0
1296,0.682,0.805,0.0591,0.309,0.964,176.585,0.7923691953080414,0
1297,0.593,0.75,0.0505,0.65,0.965,100.75,0.37218180508535614,0
1298,0.719,0.878,0.0537,0.628,0.918,98.12,0.3576094725702159,0
1299,0.483,0.892,0.0793,0.416,0.839,179.315,0.8074956089074075,0
1301,0.598,0.545,0.0484,0.326,0.919,174.51,0.7808720128103546,0
1303,0.722,0.813,0.041,0.575,0.768,81.884,0.2676488677353044,0
1304,0.702,0.524,0.0372,0.428,0.792,85.952,0.2901888862416126,0
1306,0.743,0.918,0.0448,0.524,0.964,92.364,0.3257165653621751,0
1308,0.528,0.608,0.0431,0.691,0.869,89.671,0.3107951617639726,0
1309,0.516,0.601,0.0449,0.464,0.642,105.152,0.39657245441297884,0
1310,0.552,0.635,0.081,0.705,0.851,96.416,0.3481679308950072,0
1312,0.705,0.556,0.0412,0.538,0.957,93.821,0.3337895267593459,0
1313,0.633,0.516,0.0582,0.097,0.943,89.412,0.30936009175582757,0
1314,0.768,0.742,0.0484,0.59,0.83,87.979,0.3014201098188709,0
1316,0.772,0.645,0.0465,0.66,0.968,93.876,0.33409427135567016,0
1317,0.582,0.881,0.0526,0.127,0.897,99.672,0.3662088109974013,0
